geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
785941,Ševica,Sevica,RS,44.50883,21.72296,1249,
792453,Borča,Borca,RS,44.86969,20.45413,1246,
788329,Mala Ivanča,Mala Ivanca,RS,44.58961,20.61634,1222,
789346,Konak,Konak,RS,45.31575,20.91468,1211,
787747,Adorjan,Adorjan,RS,46.00333,20.04007,1203,
788838,Kuštilj,Kustilj,RS,45.03487,21.37989,1189,
787597,Kozjak,Kozjak,RS,45.18264,20.86381,1170,
790053,Hetin,Hetin,RS,45.66202,20.79138,1139,
788315,Mala Moštanica,Mala Mostanica,RS,44.63834,20.306,1125,
789918,Jajinci,Jajinci,RS,44.74061,20.48634,1105,
785053,Toba,Toba,RS,45.68943,20.55714,1099,
784434,Vilovo,Vilovo,RS,45.24859,20.15521,1089,
792864,Barice,Barice,RS,45.18189,21.08279,1044,
784588,Veliki Gaj,Veliki Gaj,RS,45.28849,21.17057,1039,
784820,Turija,Turija,RS,44.52273,21.63945,1039,
790698,Glogovac,Glogovac,RS,44.04213,21.3134,1000,
792277,Brezovica,Brezovica,RS,42.95229,22.17869,1000,
790981,Donja Dubona,Donja Dubona,RS,44.52136,20.7268,988,
786284,Ritiševo,Ritisevo,RS,45.06454,21.2281,954,
8520912,Dolac naselje,Dolac naselje,RS,43.29511,22.20626,855,270
789891,Jankov Most,Jankov Most,RS,45.47498,20.43835,841,
787972,Miletićevo,Mileticevo,RS,45.30508,21.06404,811,
837365,Kovilovo,Kovilovo,RS,44.90791,20.42319,808,
784271,Vojvodinci,Vojvodinci,RS,45.01557,21.34793,727,
788139,Markovac,Markovac,RS,45.14964,21.47242,717,
788420,Lukino Selo,Lukino Selo,RS,45.30244,20.42632,703,
791864,Crna Bara,Crna Bara,RS,45.97326,20.27614,678,
784190,Vrbica,Vrbica,RS,46.00584,20.31325,654,
792953,Banatska Dubica,Banatska Dubica,RS,45.27146,20.82833,566,
788224,Mali Žam,Mali Zam,RS,45.20979,21.33729,565,
788872,Kupinik,Kupinik,RS,45.29254,21.13702,545,
790776,Gamzigrad,Gamzigrad,RS,43.90873,22.17507,537,
789942,Jablanka,Jablanka,RS,45.07524,21.39067,536,
783880,Žitorađa,Zitoraga,RS,43.19,21.71306,0,
784031,Žagubica,Zagubica,RS,44.19685,21.78838,0,
784064,Žabari,Zabari,RS,44.35611,21.215,0,
784252,Vračar,Vracar,RS,44.79256,20.47491,0,
