geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
730852,Ivanovo,Ivanovo,BG,43.68568,25.95565,1031,
728791,Nikola-Kozlevo,Nikola-Kozlevo,BG,43.56667,27.23333,988,
733165,Bliznatsi,Bliznatsi,BG,43.06192,27.86797,940,
729984,Kranevo,Kranevo,BG,43.34157,28.05759,922,
732973,Boynitsa,Boynitsa,BG,43.9573,22.53238,884,
733587,Avren,Avren,BG,43.11667,27.66667,883,
732400,Chuprene,Chuprene,BG,43.51806,22.66611,842,
731458,Georgi Damyanovo,Georgi Damyanovo,BG,43.38611,23.03056,748,
729401,Makresh,Makresh,BG,43.76794,22.66406,660,
726434,Tochilari,Tochilari,BG,43.85,26.46667,0,
726954,Spasovo,Spasovo,BG,43.70168,28.30399,0,
729170,Medovene,Medovene,BG,43.76667,26.51667,0,
729722,Lakatnik,Lakatnik,BG,43.05,23.4,0,
730873,Iskar,Iskar,BG,43.6708,24.45233,0,
731268,Gorichevo,Gorichevo,BG,43.85,26.45,0,
733001,Bov,Bov,BG,43.03257,23.37751,0,
