geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
11054702,Lipótváros,Lipotvaros,HU,47.50243,19.0493,10242,0
3043849,Tolna,Tolna,HU,46.42677,18.78248,10209,
3049875,Kiskunmajsa,Kiskunmajsa,HU,46.49028,19.74,10161,
715867,Sárospatak,Sarospatak,HU,48.3245,21.57383,10103,
714774,Tiszaföldvár,Tiszafoldvar,HU,46.98333,20.25,10092,
3056326,Albertirsa,Albertirsa,HU,47.24315,19.61686,10084,
12749917,Istvánmező,Istvanmezo,HU,47.5047,19.09554,10024,
12749854,Pacsirtatelep,Pacsirtatelep,HU,47.42189,19.12199,9992,
714754,Tiszakécske,Tiszakecske,HU,46.93261,20.10349,9983,
715945,Sajószentpéter,Sajoszentpeter,HU,48.21667,20.71667,9927,
3043778,Törökbálint,Toeroekbalint,HU,47.42931,18.91356,9909,160
12749858,Wekerletelep,Wekerletelep,HU,47.45561,19.12609,9741,
3054533,Celldömölk,Celldomolk,HU,47.25713,17.15027,9707,
3051077,Isaszeg,Isaszeg,HU,47.53011,19.40205,9691,
720006,Heves,Heves,HU,47.6,20.28333,9614,
717669,Mezőberény,Mezobereny,HU,46.81667,21.03333,9610,
3044469,Szigetvár,Szigetvar,HU,46.04865,17.80554,9576,
3048456,Marcali,Marcali,HU,46.58498,17.41196,9533,
12749891,Rákoscsaba-Újtelep,Rakoscsaba-Ujtelep,HU,47.50116,19.28589,9475,
3046355,Pilis,Pilis,HU,47.28904,19.54848,9436,
3055030,Bicske,Bicske,HU,47.48419,18.64404,9411,
721246,Edelény,Edeleny,HU,48.3,20.73333,9381,
3049002,Lajosmizse,Lajosmizse,HU,47.02133,19.56171,9378,
714772,Tiszafüred,Tiszafuered,HU,47.61667,20.76667,9241,
720280,Hajdúsámson,Hajdusamson,HU,47.6,21.76667,9225,
717281,Nagykálló,Nagykallo,HU,47.87491,21.84082,9176,
3054630,Budatétény,Budateteny,HU,47.40869,19.03608,9107,
715888,Sarkad,Sarkad,HU,46.75,21.38333,9093,
12749887,Újpéteritelep,Ujpeteritelep,HU,47.40677,19.19046,9082,
12749845,Csepel-Belváros,Csepel-Belvaros,HU,47.43031,19.06842,8891,
3047819,Nagyatád,Nagyatad,HU,46.22961,17.35788,8795,
12749911,Magdolnanegyed,Magdolnanegyed,HU,47.49298,19.08323,8772,
12749856,Gubacsipuszta,Gubacsipuszta,HU,47.43117,19.14119,8712,
3045364,Siklós,Siklos,HU,45.85499,18.29752,8653,
3043860,Tököl,Toekoel,HU,47.32178,18.96249,8639,
3048630,Maglód,Maglod,HU,47.44258,19.36438,8622,
3046580,Pásztó,Paszto,HU,47.92019,19.69829,8601,
715302,Szerencs,Szerencs,HU,48.15993,21.2097,8539,
714504,Túrkeve,Turkeve,HU,47.1,20.75,8513,
12749852,Csepel-Erdősor,Csepel-Erdosor,HU,47.40749,19.07583,8493,
715422,Szeghalom,Szeghalom,HU,47.03333,21.16667,8487,
7284912,Kerepes,Kerepes,HU,47.56008,19.28289,8466,
12749907,Csarnoknegyed,Csarnoknegyed,HU,47.49397,19.07366,8404,
719655,Jászapáti,Jaszapati,HU,47.51667,20.15,8335,
12749892,Rákoskert,Rakoskert,HU,47.4645,19.29767,8323,
3050967,Jánoshalma,Janoshalma,HU,46.29861,19.32583,8291,
12749914,Palotanegyed,Palotanegyed,HU,47.49269,19.06522,8249,
3044171,Tamási,Tamasi,HU,46.63333,18.28333,8229,
12749861,Belső-Ferencváros,Belso-Ferencvaros,HU,47.48528,19.0647,8200,
718312,Kunszentmárton,Kunszentmarton,HU,46.83916,20.28879,8165,
720290,Hajdúdorog,Hajdudorog,HU,47.81667,21.5,8086,
714188,Vásárosnamény,Vasarosnameny,HU,48.12542,22.31325,7913,
3045294,Solymár,Solymar,HU,47.59246,18.93212,7855,
3046026,Ráckeve,Rackeve,HU,47.16095,18.94478,7844,
12749913,Orczynegyed,Orczynegyed,HU,47.48541,19.08847,7839,
721428,Derecske,Derecske,HU,47.35,21.56667,7825,
3050454,Kecel,Kecel,HU,46.52528,19.25194,7781,
717449,Nádudvar,Nadudvar,HU,47.41667,21.16667,7764,
