geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
704773,Kosmach,Kosmach,UA,48.33356,24.81845,6054,
707313,Yizhivtsi,Yizhivtsi,UA,48.02526,25.64626,5987,383
701561,Mayaky,Mayaky,UA,46.41253,30.26717,5937,16
689817,Verkhovyna,Verkhovyna,UA,48.15536,24.82986,5829,620
699259,Mamayvtsi,Mamayvtsi,UA,48.34722,25.8275,5818,174
691820,Bessarabske,Bessarabske,UA,46.18757,29.14635,5692,95
707127,Kalyny,Kalyny,UA,48.14403,23.87386,5627,
694152,Shevchenkove,Shevchenkove,UA,45.55487,29.33354,5625,32
707529,Ispas,Ispas,UA,48.29881,25.26941,5625,325
690267,Velyka Dobron,Velyka Dobron,UA,48.41979,22.38857,5607,
9983712,Avanhard,Avanhard,UA,46.46871,30.61551,5554,62
687602,Zorya,Zorya,UA,45.99124,29.69234,5528,18
711400,Broshniv-Osada,Broshniv-Osada,UA,48.99759,24.19417,5482,356
693001,Serednie Vodiane,Serednie Vodiane,UA,47.98293,23.90904,5465,
698142,Otyniia,Otyniia,UA,48.73792,24.86115,5444,263
698107,Ozerne,Ozerne,UA,45.40559,28.66861,5370,36
701768,Marshyntsi,Marshyntsi,UA,48.21191,26.29934,5353,132
695320,Rozhniv,Rozhniv,UA,48.36465,25.23109,5351,
694467,Serhiyivka,Serhiyivka,UA,46.0251,30.36826,5343,15
11817987,Tarasivtsi,Tarasivtsi,UA,48.20557,26.36444,5330,127
690428,Vashkivtsi,Vashkivtsi,UA,48.38386,25.51751,5312,206
690038,Velyka Mykhaylivka,Velyka Mykhaylivka,UA,47.07847,29.85253,5303,47
860012,Okny,Okny,UA,47.54293,29.45586,5290,71
689891,Verkhnye Vodyane,Verkhnye Vodyane,UA,48.00384,23.9599,5272,
701294,Chudei,Chudei,UA,48.05247,25.62208,5265,387
705459,Kolinkivtsy,Kolinkivtsy,UA,48.41254,26.12462,5245,217
697802,Pechenizhyn,Pechenizhyn,UA,48.51668,24.88317,5240,319
697126,Plakhtiyivka,Plakhtiyivka,UA,46.095,29.7189,5237,47
707317,Iza,Iza,UA,48.21525,23.32867,5237,182
704335,Krasnosilka,Krasnosilka,UA,46.62273,30.77148,5187,32
691291,Troyitske,Troyitske,UA,46.54168,30.02346,5178,13
709071,Zakharivka,Zakharivka,UA,47.33134,29.754,5142,57
689106,Volovets,Volovets,UA,48.7109,23.1851,5128,492
692819,Starokozache,Starokozache,UA,46.33583,29.98876,5108,95
708330,Horodnye,Horodnye,UA,45.89203,28.84946,5104,80
692742,Stari Kuty,Stari Kuty,UA,48.27943,25.163,5068,
695505,Romankivtsi,Romankivtsi,UA,48.48421,27.2141,5066,257
692122,Svarychiv,Svarychiv,UA,48.95907,24.18942,4845,
705433,Kolochava,Kolochava,UA,48.42685,23.69769,4839,
702557,Luzhany,Luzhany,UA,48.35923,25.78292,4837,179
710033,Dmytrivka,Dmytrivka,UA,45.96904,28.98849,4806,56
711518,Boiany,Boiany,UA,48.26685,26.12556,4742,158
698606,Oleshnyk,Oleshnyk,UA,48.16532,22.96249,4696,
707750,Hradenytsi,Hradenytsi,UA,46.59691,30.00244,4668,12
693791,Synevyr,Synevyr,UA,48.49947,23.62179,4623,
692138,Katlabuh,Katlabuh,UA,45.58174,28.98179,4586,33
690106,Velykyi Rakovets,Velykyi Rakovets,UA,48.27368,23.14912,4545,
695515,Rokosovo,Rokosovo,UA,48.20829,23.17849,4544,
697945,Pasichna,Pasichna,UA,48.56995,24.41545,4530,
703559,Kushnytsia,Kushnytsia,UA,48.45272,23.26166,4508,
708287,Horonda,Horonda,UA,48.37429,22.57119,4500,
697038,Pniv,Pniv,UA,48.61487,24.52783,4443,
691386,Toporivtsi,Toporivtsi,UA,48.38575,26.09087,4425,233
695685,Ridkivtsi,Ridkivtsi,UA,48.33902,26.07342,4376,211
710981,Bytkiv,Bytkiv,UA,48.63092,24.47118,4354,475
712477,Bili Oslavy,Bili Oslavy,UA,48.4819,24.69848,4351,
704072,Krynychne,Krynychne,UA,45.53755,28.66618,4348,33
693002,Serednye,Serednye,UA,48.54006,22.50441,4336,119
706517,Keretsky,Keretsky,UA,48.47884,23.22104,4324,
690572,Utkonosivka,Utkonosivka,UA,45.49523,28.95951,4318,20
709630,Drahovo,Drahovo,UA,48.23789,23.54868,4262,
705462,Kolchyno,Kolchyno,UA,48.46936,22.75784,4261,
694812,Sarata,Sarata,UA,46.02056,29.66444,4257,9
698921,Novi Troyany,Novi Troyany,UA,45.943,28.85947,4234,138
704756,Kosivska Poliana,Kosivska Poliana,UA,48.00451,24.11054,4222,
689037,Vorokhta,Vorokhta,UA,48.29301,24.56393,4212,850
696824,Pidvynohradiv,Pidvynohradiv,UA,48.13843,22.97304,4206,
688361,Yasky,Yasky,UA,46.50966,30.07587,4145,2
709993,Delzhyler,Delzhyler,UA,45.83973,29.48718,4071,42
704722,Kostylivka,Kostylivka,UA,47.99327,24.2013,4049,
705442,Kulevcha,Kulevcha,UA,46.03323,29.94032,4032,3
703514,Kuty,Kuty,UA,48.26249,25.17943,4025,318
712872,Banyliv-Pidhirnyi,Banyliv-Pidhirnyi,UA,48.08333,25.48333,4012,438
688772,Vyhoda,Vyhoda,UA,46.61645,30.40031,4010,95
703328,Lazeshchyna,Lazeshchyna,UA,48.2744,24.41559,4008,
687965,Zabolotiv,Zabolotiv,UA,48.467,25.28523,3998,233
698235,Ostrytsya,Ostrytsya,UA,48.25792,26.05186,3986,196
711961,Bahate,Bahate,UA,45.40718,28.94254,3977,14
689434,Vyzhnytsya,Vyzhnytsya,UA,48.24482,25.18112,3976,356
687646,Zarichchia,Zarichchia,UA,48.27945,22.99365,3939,
689543,Vynohradivka,Vynohradivka,UA,45.67896,28.57571,3923,57
690395,Vasylivka,Vasylivka,UA,45.64334,28.83298,3902,41
712871,Banyliv,Banyliv,UA,48.36221,25.34966,3897,260
695315,Rozhniativ,Rozhniativ,UA,48.93975,24.15627,3874,347
