geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
3196681,Lendava,Lendava,SI,46.56494,16.45091,3129,
3202752,Čentiba,Centiba,SI,46.55556,16.4975,839,
3193444,Petišovci,Petisovci,SI,46.52722,16.46139,812,158
8986884,Lendavske Gorice,Lendavske Gorice,SI,46.56209,16.4673,648,
3201808,Dolga Vas,Dolga Vas,SI,46.58778,16.44167,633,
